VOLNUM	fmriSeriesEncode#1Run1_2.bxh	fmriSeriesEncode#1Run2_4.bxh	fmriSeriesEncode#1Run3_6.bxh	fmriSeriesEncode#1Run4_8.bxh	fmriSeriesEncode#1Run5_10.bxh
82	700.935	708.27	709.917	714.003	715.72
83	699.86	707.802	709.201	715.025	716.207
84	701.312	707.985	710.133	715.757	716.522
85	700.594	707.946	706.716	715.602	715.177
86	701.544	708.457	707.472	717.636	715.633
87	702.087	708.737	711.159	716.293	715.506
88	701.555	707.29	711.845	716.298	716.487
89	702.105	708.129	712.736	714.708	715.006
90	703.485	707.641	708.329	713.752	715.654
91	703.168	709.296	709.909	715.099	714.322
92	699.836	709.574	708.195	714.098	715.13
93	702.058	709.379	710.692	715.615	715.382
94	700.094	709.445	710.008	715.517	716.552
95	702.893	710.559	708.281	713.419	718.795
96	703.577	709.291	709.357	715.008	718.572
97	704.594	710.578	710.381	714.671	717.238
98	703.303	708.698	711.075	714.354	716.393
99	703.498	706.377	712.017	714.912	713.97
100	701.706	707.807	710.793	713.322	716.218
101	702.376	710.361	709.997	714.823	716.723
102	702.583	710.554	710.731	713.304	714.212
103	702.364	711.27	709.589	713.541	714.41
104	702.923	708.76	710.675	714.602	718.002
105	701.966	709.269	710.117	713.533	718.29
106	701.588	707.383	710.002	714.642	717.975
107	701.807	707.195	711.63	712.778	717.71
108	701.676	707.793	709.365	713.791	718.969
109	698.355	706.68	709.486	712.502	717.832
110	700.996	708.501	706.91	713.084	716.888
111	701.22	707.485	709.061	714.764	714.863
112	702.682	708.606	710.375	713.61	714.942
113	702.449	706.847	708.413	716.803	713.51
114	701.637	706.883	708.943	714.829	713.394
115	703.211	708.926	707.699	715.72	715.831
116	703.782	708.097	711.289	714.768	715.598
117	702.107	710.829	710.759	715.846	712.37
118	702.298	708.742	711.965	715.555	714.251
119	701.857	709.597	712.329	711.727	716.729
120	698.505	710.333	710.816	711.247	716.841
121	699.276	709.611	710.884	715.922	715.864
122	704.201	711.33	711.535	715.893	714.404
123	705.295	709.254	707.851	717.588	715.47
124	700.548	705.875	707.046	715.506	717.465
125	703.589	707.658	708.891	716.315	715.352
126	702.867	708.863	711.586	714.613	716.698
127	702.457	711.588	712	715.169	718.592
128	702.215	711.411	712.456	715.604	717.757
129	702.556	709.321	712.293	714.678	713.838
130	701.475	709.294	710.153	714.157	716.96
131	702.946	707.992	709.378	712.853	718.252
132	700.678	707.127	709.44	713.173	717.642
133	703.418	710.771	705.944	714.007	718.709
134	701.288	708.075	709.761	714.249	717.31
135	701.372	708.041	709.653	710.44	714.873
136	702.383	706.225	711.485	712.922	714.413
137	700.947	705.879	709.757	713.018	717.01
138	702.458	706.155	707.503	715.051	716.682
139	702.977	705.208	706.072	715.542	718.147
140	702.687	708.389	706.104	714.437	716.472
141	701.543	710.691	711.02	714.023	715.646
142	699.808	710.211	711.677	712.635	715.091
143	701.842	709.668	712.472	712.065	715.67
144	701.81	710.065	711.779	717.08	714.888
145	701.724	707.565	711.454	715.873	714.283
146	702.747	707.347	710.806	717.147	714.949
147	702.779	709.334	709.348	712.965	714.408
148	701.518	708.862	711.188	713.01	715.367
149	702.918	710.996	710.877	715.341	714.831
150	701.371	711.219	710.519	715.746	714.358
151	702.969	710.989	710.62	717.34	715.842
152	702.457	708.904	709.235	717.602	716.455
153	702.205	709.441	709.859	716.504	716.635
154	702.817	709.317	710.154	714.427	716.461
155	702.422	709.16	711.051	714.318	716.042
156	701.734	709.135	710.854	712.436	715.62
157	702.567	709.312	709.657	713.992	716.551
158	702.073	709.446	709.531	713.717	719.031
159	702.177	707.859	707.465	711.254	718.146
160	701.365	707.489	709.556	715.544	718.374
161	700.369	704.544	709.275	714.075	716.496
162	701.924	703.852	710.444	714.456	716.886
163	700.58	707.001	709.917	711.875	716.771
164	701.517	706.915	708.285	711.985	715.351
165	702.009	708.398	709.844	713.977	715.934
